customer_id,order_date,order_value
4197,2024-05-16,64.14
4198,2024-02-16,122.92
4198,2024-03-16,164.18
4198,2024-04-15,112.71
4198,2024-05-14,125.67
4198,2024-06-13,113.46
4198,2024-07-12,120.75
4198,2024-08-11,149.12
4198,2024-09-09,111.54
4198,2024-10-09,55.72
4198,2024-11-07,121.26
4198,2024-12-07,123.66
4199,2024-06-25,186.54
4199,2024-07-02,236.8
4199,2024-07-10,191.62
4199,2024-07-18,208.99
4199,2024-07-26,166.82
4199,2024-08-03,185.38
4199,2024-08-11,167.65
4199,2024-08-19,225.01
4199,2024-08-27,153.77
4199,2024-09-04,201.98
4199,2024-09-12,201.19
4199,2024-09-20,199.57
4199,2024-09-27,134.05
4199,2024-10-05,142.09
4199,2024-10-13,195.59
4199,2024-10-21,169.59
4199,2024-10-29,176.6
4199,2024-11-06,182.05
4199,2024-11-14,166.34
4199,2024-11-22,162.04
4199,2024-11-30,192.67
4199,2024-12-08,145.02
4199,2024-12-16,180.02
4199,2024-12-24,175.98
4200,2024-06-07,197.07
4200,2024-07-10,231.77
4200,2024-08-13,227.14
4200,2024-09-15,235.61
4200,2024-10-19,216.28
4200,2024-11-21,257.65
4200,2024-12-25,238.75
4201,2024-06-07,85.68
4201,2024-06-10,76.89
4201,2024-06-14,82.77
4201,2024-06-17,97.03
4201,2024-06-21,109.85
4201,2024-06-24,122.97
4201,2024-06-28,121.8
4202,2024-07-26,194.11
4202,2024-08-01,196.04
4202,2024-08-07,182.72
4202,2024-08-13,191.51
4202,2024-08-19,211.07
4202,2024-08-25,240.73
4202,2024-08-31,198.48
4202,2024-09-06,182.03
4202,2024-09-12,226.46
4202,2024-09-18,152.16
4202,2024-09-24,228.3
4202,2024-09-30,166.4
4202,2024-10-06,218.65
4202,2024-10-12,190.32
4202,2024-10-18,210.25
4202,2024-10-24,254.3
4202,2024-10-30,181.28
4202,2024-11-05,177.21
4202,2024-11-11,204.18
4202,2024-11-17,240.36
4202,2024-11-23,206.7
4202,2024-11-29,203.34
4202,2024-12-05,206.45
4202,2024-12-11,177.11
4202,2024-12-17,206.71
4202,2024-12-23,192.4
4202,2024-12-29,235.29
4203,2024-05-31,93.5
4204,2023-06-03,104.19
4204,2023-08-07,124.35
4204,2023-10-11,141.67
4204,2023-12-15,121.54
4204,2024-02-18,177.3
4204,2024-04-23,98.82
4204,2024-06-27,134.25
4205,2023-05-07,253.42
4205,2023-06-30,237.23
4205,2023-08-23,176.03
4205,2023-10-16,237.0
4205,2023-12-09,198.96
4205,2024-02-01,230.78
4205,2024-03-27,183.07
4206,2023-12-31,154.21
4206,2024-02-19,138.11
4206,2024-04-10,134.27
4206,2024-05-30,157.82
4206,2024-07-20,186.99
4206,2024-09-08,146.29
4206,2024-10-29,94.24
4206,2024-12-19,100.44
4207,2024-12-25,244.43
4207,2024-12-25,253.85
4207,2024-12-25,239.59
4207,2024-12-25,265.11
4207,2024-12-25,256.47
4207,2024-12-25,215.57
4207,2024-12-25,252.25
4207,2024-12-25,202.49
4207,2024-12-25,252.26
4207,2024-12-25,234.0
4207,2024-12-25,245.08
4207,2024-12-25,249.16
4207,2024-12-25,248.1
4207,2024-12-25,276.5
4207,2024-12-25,241.91
4207,2024-12-25,245.78
4207,2024-12-25,274.3
4207,2024-12-25,288.48
4207,2024-12-25,240.62
4207,2024-12-25,228.26
4207,2024-12-25,229.5
4207,2024-12-25,252.33
4207,2024-12-25,235.97
4207,2024-12-25,197.33
4207,2024-12-25,269.14
4207,2024-12-25,261.44
4207,2024-12-25,269.72
4207,2024-12-25,274.66
4207,2024-12-25,245.82
4207,2024-12-25,247.57
4207,2024-12-25,266.23
4207,2024-12-25,210.68
4207,2024-12-25,232.25
4207,2024-12-26,239.58
4208,2023-07-07,129.88
4209,2024-05-19,159.81
4209,2024-06-26,162.38
4209,2024-08-04,127.82
4209,2024-09-12,132.75
4209,2024-10-21,167.5
4209,2024-11-29,168.34
4210,2024-02-28,201.35
4211,2024-06-15,169.31
4211,2024-07-17,199.98
4211,2024-08-19,134.44
4211,2024-09-21,149.52
4211,2024-10-24,151.64
4211,2024-11-26,191.49
4212,2024-05-20,129.81
4213,2024-07-03,230.67
4213,2024-07-13,225.11
4213,2024-07-23,239.25
4213,2024-08-03,311.95
4213,2024-08-13,257.42
4213,2024-08-24,262.81
4213,2024-09-03,247.85
4213,2024-09-14,251.29
4213,2024-09-24,267.52
4213,2024-10-04,261.92
4213,2024-10-15,256.58
4213,2024-10-25,248.26
4213,2024-11-05,239.05
4213,2024-11-15,258.46
4213,2024-11-26,249.94
4213,2024-12-06,301.17
4213,2024-12-17,274.12
4214,2023-12-16,129.59
4215,2024-05-07,112.01
4215,2024-06-21,128.07
4215,2024-08-06,128.37
4215,2024-09-21,139.93
4215,2024-11-06,131.08
4215,2024-12-22,113.69
4216,2023-12-14,190.57
4217,2024-04-25,167.5
4217,2024-05-05,164.84
4217,2024-05-15,126.7
4217,2024-05-25,175.47
4217,2024-06-04,156.73
4217,2024-06-14,146.39
4217,2024-06-24,162.86
4217,2024-07-04,156.77
4217,2024-07-14,145.15
4217,2024-07-24,135.31
4217,2024-08-03,138.63
4217,2024-08-13,101.11
4217,2024-08-23,121.29
4217,2024-09-02,186.31
4217,2024-09-12,120.62
4217,2024-09-22,95.04
4217,2024-10-02,163.91
4217,2024-10-12,147.53
4217,2024-10-22,148.93
4217,2024-11-01,137.37
4217,2024-11-11,164.08
4217,2024-11-21,179.55
4217,2024-12-01,128.27
4217,2024-12-11,157.13
4217,2024-12-22,169.27
4218,2024-09-13,103.44
4219,2024-07-30,75.74
4220,2024-01-16,196.55
4220,2024-02-20,172.98
4220,2024-03-26,154.76
4220,2024-04-30,164.01
4220,2024-06-04,161.05
4220,2024-07-10,191.54
4220,2024-08-14,160.36
4220,2024-09-18,154.21
4220,2024-10-23,133.58
4220,2024-11-28,155.65
4221,2024-07-09,179.28
4221,2024-07-15,129.77
4221,2024-07-22,122.05
4221,2024-07-29,194.02
4221,2024-08-04,176.0
4221,2024-08-11,180.42
4221,2024-08-18,167.41
4221,2024-08-25,187.57
4221,2024-08-31,176.87
4221,2024-09-07,146.17
4221,2024-09-14,128.16
4221,2024-09-21,122.71
4221,2024-09-27,151.29
4221,2024-10-04,127.28
4221,2024-10-11,134.84
4221,2024-10-17,150.98
4221,2024-10-24,189.73
4221,2024-10-31,117.02
4221,2024-11-07,155.53
4221,2024-11-13,123.5
4221,2024-11-20,140.88
4221,2024-11-27,178.03
4221,2024-12-04,133.58
4221,2024-12-10,148.2
4221,2024-12-17,158.31
4221,2024-12-24,172.31
4221,2024-12-31,141.09
4222,2024-11-12,148.75
4222,2024-11-14,131.9
4222,2024-11-17,155.17
4222,2024-11-20,187.33
4222,2024-11-23,129.71
4222,2024-11-26,136.25
4222,2024-11-29,125.85
4222,2024-12-02,122.0
4222,2024-12-05,119.16
4222,2024-12-08,136.18
4222,2024-12-11,117.22
4222,2024-12-14,117.98
4223,2024-07-17,207.77
4223,2024-08-04,169.7
4223,2024-08-22,159.96
4223,2024-09-10,152.44
4223,2024-09-28,207.53
4223,2024-10-17,223.18
4223,2024-11-04,195.7
4223,2024-11-23,212.99
4224,2024-07-30,152.11
4224,2024-08-13,150.51
4224,2024-08-28,102.11
4224,2024-09-11,147.05
4224,2024-09-26,123.18
4224,2024-10-10,120.35
4224,2024-10-25,136.64
4224,2024-11-08,135.87
4224,2024-11-23,149.09
4224,2024-12-07,105.64
4224,2024-12-22,141.01
4225,2024-01-31,172.1
4225,2024-02-17,148.08
4225,2024-03-05,141.3
4226,2024-07-10,253.78
4227,2024-11-16,120.0
4227,2024-11-19,137.23
4227,2024-11-23,149.49
4227,2024-11-27,116.37
4227,2024-12-01,122.92
4227,2024-12-04,103.51
4227,2024-12-08,130.75
4227,2024-12-12,119.88
4227,2024-12-16,197.1
4228,2023-06-14,228.14
4229,2024-02-21,134.68
4229,2024-04-03,87.59
4229,2024-05-16,123.14
4229,2024-06-28,76.84
4229,2024-08-10,110.49
4229,2024-09-22,109.52
4229,2024-11-04,132.4
4229,2024-12-17,138.6
4230,2024-02-16,9.63
4231,2024-11-29,176.25
4231,2024-11-29,230.17
4231,2024-11-30,143.84
4231,2024-12-01,174.23
4231,2024-12-02,186.12
4231,2024-12-02,201.01
4231,2024-12-03,173.73
4231,2024-12-04,203.09
4231,2024-12-05,163.31
4231,2024-12-05,187.28
4231,2024-12-06,184.05
4231,2024-12-07,171.42
4231,2024-12-08,181.78
4231,2024-12-09,151.83
4231,2024-12-09,166.23
4231,2024-12-10,141.52
4231,2024-12-11,162.66
4231,2024-12-12,202.15
4231,2024-12-12,184.21
4231,2024-12-13,181.39
4231,2024-12-14,133.72
4231,2024-12-15,181.7
4231,2024-12-16,172.13
4231,2024-12-16,187.13
4231,2024-12-17,208.28
4231,2024-12-18,163.47
4231,2024-12-19,165.81
4231,2024-12-19,196.65
4231,2024-12-20,158.61
4231,2024-12-21,175.88
4231,2024-12-22,123.78
4231,2024-12-23,165.99
4232,2023-04-11,192.33
4232,2023-05-27,202.15
4232,2023-07-12,159.74
4232,2023-08-27,191.97
4232,2023-10-12,224.61
4232,2023-11-27,167.76
4232,2024-01-12,135.43
4233,2024-02-14,132.19
4233,2024-02-29,154.68
4233,2024-03-16,165.49
4233,2024-03-31,176.48
4233,2024-04-16,218.65
4233,2024-05-02,190.93
4234,2024-12-03,312.69
4234,2024-12-03,328.74
4234,2024-12-03,328.89
4234,2024-12-04,321.0
4234,2024-12-04,367.53
4234,2024-12-05,288.03
4234,2024-12-05,379.26
4234,2024-12-06,375.06
4234,2024-12-06,343.29
4234,2024-12-07,377.6
4234,2024-12-07,327.39
4234,2024-12-08,333.65
4234,2024-12-08,368.44
4234,2024-12-09,349.47
4234,2024-12-09,339.08
4234,2024-12-10,351.87
4234,2024-12-10,387.67
4234,2024-12-11,386.7
4234,2024-12-11,365.36
4234,2024-12-12,345.82
4234,2024-12-12,367.74
4234,2024-12-13,333.14
4234,2024-12-13,383.93
4234,2024-12-14,378.46
4234,2024-12-14,402.99
4234,2024-12-15,334.65
4234,2024-12-15,331.55
4234,2024-12-16,368.49
4235,2024-05-30,232.1
4235,2024-07-08,190.99
4235,2024-08-16,211.54
4235,2024-09-25,176.61
4235,2024-11-03,194.96
4235,2024-12-13,188.2
4236,2024-07-01,204.59
4236,2024-08-02,206.06
4236,2024-09-03,220.8
4236,2024-10-05,177.29
4236,2024-11-06,197.24
4236,2024-12-09,189.82
4237,2024-04-25,164.75
4237,2024-05-28,161.42
4237,2024-06-30,225.19
4237,2024-08-02,193.13
4238,2024-01-03,189.99
4239,2024-09-04,187.17
4240,2024-02-02,152.38
4240,2024-02-16,183.69
4240,2024-03-02,231.07
4240,2024-03-16,214.15
4240,2024-03-31,186.13
4240,2024-04-15,191.2
4241,2023-09-18,153.76
4241,2023-12-06,152.34
4241,2024-02-24,112.21
4241,2024-05-14,127.84
4242,2024-08-11,171.42
4243,2023-12-16,170.32
4244,2024-03-10,187.06
4244,2024-03-30,201.29
4244,2024-04-19,203.11
4244,2024-05-09,221.38
4244,2024-05-29,231.7
4244,2024-06-18,217.22
4244,2024-07-09,199.77
4245,2024-05-18,155.39
4245,2024-06-03,135.92
4245,2024-06-20,135.22
4245,2024-07-06,153.69
4245,2024-07-23,175.42
4245,2024-08-08,144.47
4245,2024-08-25,124.63
4245,2024-09-11,173.85
4245,2024-09-27,149.19
4245,2024-10-14,141.11
4245,2024-10-30,162.54
4245,2024-11-16,144.9
4245,2024-12-03,198.27
4246,2023-02-01,211.95
4246,2023-05-03,191.93
4246,2023-08-03,192.06
4246,2023-11-03,213.4
4246,2024-02-03,179.28
4247,2024-03-27,231.62
4247,2024-04-04,202.63
4247,2024-04-13,202.23
4247,2024-04-22,174.15
4247,2024-05-01,243.0
4247,2024-05-10,228.29
4247,2024-05-19,231.1
4247,2024-05-28,164.3
4247,2024-06-06,209.4
4247,2024-06-15,177.16
4247,2024-06-24,219.9
4247,2024-07-03,208.65
4247,2024-07-12,213.58
4247,2024-07-21,182.7
4247,2024-07-30,174.62
4247,2024-08-08,184.59
4247,2024-08-16,208.31
4247,2024-08-25,194.56
4247,2024-09-03,206.94
4247,2024-09-12,175.01
4247,2024-09-21,200.45
4247,2024-09-30,235.49
4247,2024-10-09,208.92
4247,2024-10-18,210.48
4247,2024-10-27,210.68
4247,2024-11-05,187.81
4247,2024-11-14,241.41
4247,2024-11-23,209.54
4247,2024-12-02,205.04
4247,2024-12-11,217.79
4247,2024-12-20,224.13
4248,2024-05-19,193.07
4248,2024-06-14,149.03
4248,2024-07-11,169.89
4248,2024-08-07,143.53
4248,2024-09-03,160.53
4248,2024-09-30,140.23
4248,2024-10-27,139.81
4248,2024-11-23,136.89
4249,2023-06-20,164.33
4249,2023-08-27,124.99
4249,2023-11-03,122.13
4249,2024-01-10,145.52
4249,2024-03-18,103.31
4249,2024-05-25,152.4
4250,2024-10-04,182.76
4250,2024-10-11,132.62
4250,2024-10-18,131.57
4250,2024-10-25,155.3
4250,2024-11-02,112.44
4250,2024-11-09,161.83
4250,2024-11-16,132.58
4250,2024-11-23,98.88
4250,2024-12-01,120.21
4251,2024-04-02,132.59
4251,2024-04-29,129.84
4251,2024-05-26,159.74
4251,2024-06-23,153.53
4251,2024-07-20,182.66
4251,2024-08-17,181.56
4251,2024-09-13,153.97
4251,2024-10-11,164.93
4251,2024-11-07,117.25
4251,2024-12-05,169.84
4252,2024-07-27,171.18
4252,2024-08-23,171.34
4252,2024-09-19,214.49
4252,2024-10-16,185.7
4252,2024-11-12,141.22
4252,2024-12-10,194.73
4253,2023-09-13,165.67
4254,2023-10-13,219.99
4254,2023-11-15,224.92
4254,2023-12-18,216.93
4254,2024-01-20,179.21
4254,2024-02-23,167.96
4255,2024-08-09,228.84
4255,2024-08-15,222.58
4255,2024-08-21,259.82
4255,2024-08-27,226.3
4255,2024-09-02,220.01
4255,2024-09-08,262.13
4255,2024-09-15,226.93
4255,2024-09-21,222.89
4255,2024-09-27,217.0
4255,2024-10-03,236.37
4255,2024-10-09,220.94
4255,2024-10-16,221.03
4255,2024-10-22,265.48
4255,2024-10-28,230.45
4255,2024-11-03,218.02
4255,2024-11-09,204.35
4255,2024-11-16,234.19
4255,2024-11-22,215.23
4255,2024-11-28,220.02
4255,2024-12-04,207.94
4255,2024-12-10,234.15
4255,2024-12-17,196.64
4256,2024-03-28,196.06
4256,2024-04-06,190.27
4256,2024-04-16,180.74
4256,2024-04-26,199.29
4256,2024-05-06,217.06
4256,2024-05-16,209.85
4256,2024-05-26,145.37
4256,2024-06-05,163.01
4256,2024-06-14,166.07
4256,2024-06-24,194.11
4256,2024-07-04,165.09
4256,2024-07-14,164.1
4256,2024-07-24,159.79
4256,2024-08-03,185.61
4256,2024-08-13,194.01
4256,2024-08-22,147.85
4256,2024-09-01,165.29
4256,2024-09-11,130.77
4256,2024-09-21,118.35
4256,2024-10-01,190.26
4256,2024-10-11,186.03
4256,2024-10-21,182.45
4256,2024-10-30,217.82
4256,2024-11-09,136.25
4256,2024-11-19,126.14
4256,2024-11-29,150.06
4256,2024-12-09,125.15
4256,2024-12-19,162.81
4256,2024-12-29,192.71
4257,2024-09-09,250.92
4258,2024-08-26,87.79
4259,2024-01-22,60.53
4259,2024-02-26,93.9
4259,2024-04-01,72.08
4259,2024-05-06,62.4
4259,2024-06-10,46.87
4259,2024-07-15,34.39
4259,2024-08-19,47.66
4259,2024-09-23,78.55
4259,2024-10-28,66.26
4259,2024-12-02,78.03
4260,2024-05-18,121.68
4261,2024-10-06,130.65
4262,2024-06-26,129.45
4262,2024-07-25,113.21
4262,2024-08-23,129.35
4262,2024-09-21,161.72
4262,2024-10-20,156.97
4262,2024-11-18,149.91
4262,2024-12-17,159.93
4263,2024-04-04,106.13
4263,2024-04-10,124.96
4263,2024-04-17,120.85
4263,2024-04-24,133.33
4263,2024-04-30,57.69
4263,2024-05-07,88.12
4263,2024-05-14,105.78
4264,2024-05-12,167.79
4265,2023-10-09,110.78
4266,2024-03-13,124.5
4266,2024-05-20,147.94
4266,2024-07-28,126.34
4266,2024-10-05,101.86
4266,2024-12-13,118.45
4267,2023-10-27,154.44
4267,2023-12-22,200.05
4267,2024-02-16,174.87
4268,2023-08-14,118.05
4268,2023-10-03,181.8
4268,2023-11-22,147.79
4268,2024-01-12,139.83
4268,2024-03-02,154.49
4268,2024-04-21,129.81
4268,2024-06-11,146.99
4269,2024-05-27,47.41
4269,2024-06-02,16.79
4269,2024-06-08,48.28
4269,2024-06-14,47.37
4269,2024-06-20,59.18
4270,2024-10-21,116.06
4271,2024-05-30,155.97
4272,2024-04-20,76.89
4272,2024-05-08,98.3
4272,2024-05-26,121.75
4272,2024-06-13,149.5
4272,2024-07-01,134.71
4272,2024-07-20,122.05
4273,2024-03-26,203.24
4273,2024-03-31,170.14
4273,2024-04-06,177.2
4273,2024-04-12,160.45
4273,2024-04-18,173.5
4274,2024-10-06,136.14
4274,2024-10-11,151.52
4274,2024-10-16,113.38
4274,2024-10-21,122.61
4274,2024-10-27,135.85
4274,2024-11-01,110.73
4274,2024-11-06,119.05
4274,2024-11-11,108.89
4274,2024-11-17,100.58
4274,2024-11-22,127.35
4274,2024-11-27,127.13
4274,2024-12-03,137.38
4275,2024-08-28,133.64
4275,2024-09-02,133.21
4275,2024-09-08,138.71
4275,2024-09-14,108.42
4275,2024-09-20,146.57
4275,2024-09-26,167.49
4275,2024-10-02,141.17
4275,2024-10-08,185.46
4275,2024-10-14,183.91
4275,2024-10-20,174.24
4275,2024-10-26,103.63
4275,2024-10-31,187.85
4275,2024-11-06,146.08
4275,2024-11-12,193.97
4275,2024-11-18,136.91
4275,2024-11-24,148.51
4275,2024-11-30,154.25
4275,2024-12-06,128.7
4275,2024-12-12,111.5
4275,2024-12-18,92.07
4275,2024-12-24,225.83
4276,2023-12-23,114.65
4276,2024-01-30,64.76
4276,2024-03-09,60.12
4276,2024-04-16,28.5
4276,2024-05-25,107.67
4276,2024-07-02,73.6
4276,2024-08-10,116.44
4276,2024-09-17,98.46
4276,2024-10-26,102.49
4276,2024-12-04,89.02
4277,2024-04-02,114.54
4277,2024-04-04,99.21
4277,2024-04-06,91.83
4277,2024-04-08,157.06
4277,2024-04-10,109.3
4277,2024-04-12,62.59
4277,2024-04-15,125.68
4278,2024-10-30,141.93
4278,2024-11-04,185.92
4278,2024-11-10,139.07
4278,2024-11-15,169.07
4278,2024-11-21,166.43
4278,2024-11-27,114.5
4279,2023-12-19,94.55
4279,2024-01-08,145.2
4279,2024-01-28,190.74
4279,2024-02-17,104.53
4279,2024-03-08,130.06
4279,2024-03-28,132.43
4279,2024-04-18,111.42
4280,2024-11-25,272.94
4280,2024-11-26,331.24
4280,2024-11-27,274.21
4280,2024-11-28,263.62
4280,2024-11-29,284.39
4280,2024-11-30,309.6
4280,2024-12-01,285.27
4280,2024-12-02,306.32
4280,2024-12-03,293.54
4280,2024-12-04,321.7
4280,2024-12-05,301.14
4280,2024-12-06,326.14
4280,2024-12-07,266.44
4280,2024-12-08,282.79
4280,2024-12-09,287.84
4280,2024-12-10,266.53
4280,2024-12-11,262.7
4280,2024-12-13,297.43
4280,2024-12-14,304.51
4280,2024-12-15,290.69
4280,2024-12-16,314.35
4280,2024-12-17,260.29
4280,2024-12-18,278.1
4280,2024-12-19,258.38
4280,2024-12-20,291.36
4280,2024-12-21,300.07
4280,2024-12-22,321.42
4280,2024-12-23,258.45
4280,2024-12-24,297.19
4280,2024-12-25,323.78
4280,2024-12-26,262.84
4280,2024-12-27,256.97
4280,2024-12-28,251.02
4280,2024-12-30,303.49
4281,2024-01-25,209.36
4281,2024-04-12,184.04
4281,2024-06-29,144.25
4281,2024-09-15,156.79
4281,2024-12-03,184.04
4282,2023-11-28,109.63
4283,2024-06-08,131.02
4283,2024-07-21,126.93
4283,2024-09-03,187.43
4283,2024-10-17,136.74
4283,2024-11-30,221.13
4284,2024-09-14,29.1
4285,2024-02-06,202.24
4285,2024-04-06,160.91
4285,2024-06-06,152.62
4285,2024-08-05,174.85
4285,2024-10-05,164.29
4285,2024-12-05,112.62
4286,2024-08-14,161.85
4287,2024-02-14,180.13
4287,2024-04-06,147.81
4287,2024-05-28,199.84
4287,2024-07-20,210.17
4287,2024-09-10,171.82
4287,2024-11-01,180.66
4287,2024-12-24,130.39
4288,2024-04-13,71.67
4289,2023-11-17,213.98
4290,2024-02-02,193.17
4290,2024-02-19,232.52
4290,2024-03-07,184.83
4290,2024-03-24,218.31
4290,2024-04-10,238.21
4290,2024-04-27,182.08
4290,2024-05-14,174.18
4290,2024-05-31,181.63
4290,2024-06-17,253.16
4290,2024-07-04,192.51
4290,2024-07-21,177.73
4290,2024-08-07,216.9
4290,2024-08-24,139.64
4290,2024-09-10,183.87
4290,2024-09-27,243.09
4290,2024-10-14,183.85
4290,2024-10-31,201.22
4290,2024-11-17,215.09
4290,2024-12-04,215.1
4290,2024-12-21,194.43
4291,2024-10-21,231.31
4291,2024-10-24,245.74
4291,2024-10-27,255.22
4291,2024-10-31,275.35
4291,2024-11-03,258.68
4291,2024-11-06,254.67
4291,2024-11-10,219.11
4291,2024-11-13,229.52
4291,2024-11-16,262.67
4291,2024-11-20,245.0
4291,2024-11-23,249.3
4291,2024-11-27,256.3
4291,2024-11-30,316.39
4291,2024-12-03,245.41
4291,2024-12-07,292.52
4291,2024-12-10,290.69
4291,2024-12-13,277.94
4291,2024-12-17,236.66
4291,2024-12-20,261.28
4291,2024-12-24,248.09
4292,2023-12-09,261.05
4292,2023-12-20,207.61
4292,2024-01-01,230.22
4292,2024-01-12,233.99
4292,2024-01-24,225.11
4292,2024-02-05,213.77
4292,2024-02-16,237.36
4292,2024-02-28,200.68
4292,2024-03-11,244.27
4292,2024-03-22,209.39
4292,2024-04-03,249.87
4292,2024-04-15,242.58
4292,2024-04-26,230.16
4292,2024-05-08,214.17
4292,2024-05-19,243.99
4292,2024-05-31,230.7
4292,2024-06-12,136.01
4292,2024-06-23,195.98
4292,2024-07-05,220.64
4292,2024-07-17,223.42
4292,2024-07-28,234.11
4292,2024-08-09,255.15
4292,2024-08-21,231.09
4292,2024-09-01,164.32
4292,2024-09-13,221.37
4292,2024-09-24,246.82
4292,2024-10-06,219.22
4292,2024-10-18,221.51
4292,2024-10-29,204.07
4292,2024-11-10,240.16
4292,2024-11-22,207.6
4292,2024-12-03,231.25
4292,2024-12-15,227.14
4292,2024-12-27,217.78
4293,2024-07-12,240.98
4294,2023-07-26,177.49
4294,2023-09-19,175.92
4294,2023-11-13,198.16
4294,2024-01-08,215.33
4294,2024-03-03,209.88
4294,2024-04-27,177.81
4294,2024-06-22,216.1
4295,2024-05-14,164.59
4295,2024-07-02,156.82
4295,2024-08-21,173.55
4295,2024-10-09,172.29
4295,2024-11-28,144.05
4296,2024-09-23,237.64
4297,2024-04-06,202.13
4298,2024-03-26,195.52
4299,2024-02-10,193.51
4300,2023-12-25,174.47
4301,2023-06-04,111.79
4301,2023-07-22,114.13
4301,2023-09-08,96.84
4301,2023-10-27,180.18
4301,2023-12-14,163.94
4301,2024-02-01,133.31
4302,2024-12-21,176.26
4303,2024-08-23,150.7
4303,2024-09-14,153.29
4303,2024-10-07,155.29
4303,2024-10-30,162.7
4303,2024-11-22,162.84
4303,2024-12-15,193.38
4304,2024-12-07,211.8
4304,2024-12-07,244.6
4304,2024-12-08,264.76
4304,2024-12-09,252.9
4304,2024-12-10,230.77
4304,2024-12-11,245.8
4304,2024-12-12,279.98
4304,2024-12-12,223.88
4304,2024-12-13,252.84
4304,2024-12-14,262.8
4304,2024-12-15,228.98
4304,2024-12-16,282.06
4304,2024-12-17,290.51
4304,2024-12-18,266.03
4304,2024-12-18,266.08
4304,2024-12-19,195.46
4304,2024-12-20,205.65
4304,2024-12-21,236.57
4304,2024-12-22,222.23
4304,2024-12-23,254.32
4304,2024-12-23,167.49
4304,2024-12-24,254.16
4304,2024-12-25,234.28
4304,2024-12-26,225.13
4304,2024-12-27,286.34
4304,2024-12-28,230.98
4304,2024-12-29,198.26
4305,2023-11-27,220.25
4305,2024-01-08,166.72
4305,2024-02-19,186.83
4305,2024-04-02,169.54
4305,2024-05-14,193.23
4305,2024-06-25,153.19
4305,2024-08-07,134.88
4305,2024-09-18,180.61
4305,2024-10-30,168.95
4305,2024-12-12,181.35
4306,2023-11-11,103.14
4307,2024-05-08,141.26
4307,2024-06-18,116.75
4307,2024-07-30,94.54
4307,2024-09-10,114.65
4307,2024-10-22,143.82
4307,2024-12-03,132.14
4308,2024-01-18,150.12
4309,2024-01-01,47.48
4310,2023-10-25,25.6
4311,2024-04-26,146.17
4311,2024-04-27,189.48
4311,2024-04-29,131.68
4311,2024-05-01,140.23
4311,2024-05-03,154.48
4312,2024-07-20,150.09
4312,2024-07-31,102.44
4312,2024-08-12,143.07
4312,2024-08-23,139.42
4312,2024-09-04,119.34
4312,2024-09-15,88.08
4312,2024-09-27,125.14
4312,2024-10-08,70.78
4312,2024-10-20,110.33
4312,2024-10-31,129.63
4312,2024-11-12,145.29
4312,2024-11-24,119.76
4313,2024-04-20,143.08
4313,2024-04-26,136.23
4313,2024-05-02,126.93
4313,2024-05-08,143.23
4313,2024-05-14,127.49
4313,2024-05-20,94.11
4313,2024-05-26,99.72
4314,2024-12-02,135.52
4314,2024-12-02,142.19
4314,2024-12-03,119.21
4314,2024-12-04,103.35
4314,2024-12-04,115.67
4314,2024-12-05,99.8
4314,2024-12-06,160.33
4314,2024-12-07,154.98
4314,2024-12-07,126.05
4314,2024-12-08,110.86
4314,2024-12-09,174.2
4314,2024-12-09,156.05
4314,2024-12-10,129.51
4314,2024-12-11,174.72
4314,2024-12-12,148.48
4314,2024-12-12,152.99
4314,2024-12-13,118.99
4314,2024-12-14,107.13
4314,2024-12-14,105.79
4314,2024-12-15,197.12
4314,2024-12-16,124.35
4314,2024-12-17,146.67
4314,2024-12-17,156.53
4314,2024-12-18,144.52
4314,2024-12-19,141.18
4314,2024-12-19,140.63
4314,2024-12-20,157.04
4314,2024-12-21,119.05
4314,2024-12-22,134.03
4314,2024-12-22,87.45
4314,2024-12-23,98.46
4314,2024-12-24,112.59
4314,2024-12-25,166.38
4315,2023-10-12,231.47
4316,2024-02-24,68.27
4317,2023-12-21,261.33
4317,2024-01-29,239.93
4317,2024-03-08,225.47
4317,2024-04-17,264.77
4317,2024-05-26,290.32
4317,2024-07-05,249.58
4318,2024-01-22,180.69
4318,2024-02-14,229.11
4318,2024-03-09,192.25
4318,2024-04-02,150.36
4318,2024-04-26,205.57
4319,2024-03-16,203.27
4319,2024-04-06,189.08
4319,2024-04-28,171.7
4319,2024-05-20,181.42
4319,2024-06-11,175.16
4319,2024-07-03,186.6
4319,2024-07-25,180.05
4319,2024-08-15,170.2
4319,2024-09-06,173.52
4319,2024-09-28,177.97
4319,2024-10-20,133.53
4319,2024-11-11,203.67
4319,2024-12-03,186.76
4320,2023-05-06,165.95
4320,2023-09-05,165.94
4320,2024-01-06,188.01
4320,2024-05-08,214.41
4321,2023-12-09,124.65
4322,2023-09-10,228.24
4323,2024-06-25,197.03
4323,2024-07-04,291.01
4323,2024-07-13,254.25
4323,2024-07-22,296.46
4323,2024-07-31,206.25
4323,2024-08-09,240.39
4323,2024-08-18,234.82
4323,2024-08-27,252.92
4323,2024-09-05,242.58
4323,2024-09-14,239.78
4323,2024-09-23,250.31
4323,2024-10-02,228.16
4323,2024-10-11,217.94
4323,2024-10-20,242.16
4323,2024-10-29,217.89
4323,2024-11-07,227.69
4323,2024-11-16,194.81
4323,2024-11-25,232.23
4323,2024-12-04,207.62
4323,2024-12-14,230.01
4324,2023-11-21,171.91
4324,2024-01-09,134.52
4324,2024-02-28,126.09
